campaign_id,campaign_name,platform,date,impressions,clicks,cost,conversions,revenue,ctr,cpc,conversion_rate,roas,ad_type,audience_segment,device_type,region,bounce_rate,avg_session_duration,engagement_rate,ad_position
1633,Unknown_campaign,Google Ads,15-02-2024,14756,703,177.77,177.0,1819.43,4.76,0.25,25.18,10.23,Search Ad,New Users,Desktop,,22.0,N/A,32.0,NA
1634,Summer Sale,Unknown,,30985,2148,111.0,120.0,3015.03,6.93,0.05,5.59,27.16,search_add,unkown_segment,Mobile,Europe,20.0,N/A,48.0,Bottom
1635,,Facebook Ads,2024/04/05,44653,4134,307.01,90.0,3568.67,9.26,0.07,2.18,11.62,Video Ad,New Users,Mobile,USA,24.0,,50.0,NA
1636,,Google Ads,15-02-2024,8631,2451,163.67,327.0,3087.68,28.4,0.07,13.34,18.87,Search Ad,,Mobile,Unknown,47.0,2m 15s,58.0,Side
1637,Black Friday Deal,Unknown,2024/04/05,32396,3259,499.9,80.0,3847.08,10.06,0.15,2.45,7.7,Search Ad,New Users,,,35.0,,38.0,Top
1638,Black Friday Deal,FB ads,"March 10, 2024",7224,4919,315.7,383.0,4075.69,68.09,0.06,7.79,12.91,Display Ad,Returning Customers,,India,41.0,3m 40s,43.0,Side
1639,Summer Sale,,2024-01-01,39128,1367,116.85,41.0,2419.95,3.49,0.09,3.0,20.71,,Returning Customers,Unknown,Europe,31.0,3m 40s,53.0,NA
1640,!!!,google_ads,,25915,1331,473.03,339.0,2515.47,5.14,0.36,25.47,5.32,Video Ad,Returning Customers,Unknown,India,24.0,2m 15s,44.0,
1641,Black Friday Deal,FB ads,2024/04/05,10858,2353,356.2,306.0,2655.17,21.67,0.15,13.0,7.45,Display Ad,,Unknown,USA,35.0,N/A,35.0,NA
1642,!!!,FB ads,15-02-2024,38072,853,187.73,375.0,1237.7,2.24,0.22,43.96,6.59,,,Deskotp,India,48.0,N/A,36.0,
1643,!!!,FB ads,2024-01-01,31385,2730,358.13,231.0,1177.89,8.7,0.13,8.46,3.29,,Returning Customers,Desktop,India,22.0,3m 40s,43.0,Side
1644,Summer Sale,Unknown,2024/04/05,25071,2889,446.01,281.0,4008.18,11.52,0.15,9.73,8.99,Display Ad,New Users,,,42.0,N/A,42.0,
1645,Black Friday Deal,Google Ads,,39570,4234,269.38,226.0,4875.08,10.7,0.06,5.34,18.1,,unkown_segment,,India,28.0,3m 40s,48.0,Bottom
1646,!!!,Unknown,2024/04/05,16356,3339,122.35,382.0,2148.94,20.41,0.04,11.44,17.56,Search Ad,Returning Customers,Desktop,India,48.0,N/A,31.0,Bottom
1647,,,"March 10, 2024",22550,4434,174.52,244.0,1841.56,19.66,0.04,5.5,10.55,search_add,New Users,Deskotp,Europe,33.0,3m 40s,44.0,
1648,!!!,FB ads,2024-01-01,42778,2933,109.81,133.0,3629.33,6.86,0.04,4.53,33.05,search_add,unkown_segment,Desktop,USA,49.0,2m 15s,36.0,Side
1649,,Gogle Adz,"March 10, 2024",19953,2532,262.21,111.0,604.34,12.69,0.1,4.38,2.3,,New Users,Unknown,Europe,30.0,,32.0,NA
1650,!!!,Facebook Ads,"March 10, 2024",14078,4222,403.0,367.0,3304.01,29.99,0.1,8.69,8.2,AdX,New Users,Mobile,USA,32.0,3m 40s,30.0,
1651,Black Friday Deal,Unknown,15-02-2024,16710,1426,409.45,168.0,3371.82,8.53,0.29,11.78,8.23,search_add,New Users,Deskotp,USA,41.0,2m 15s,41.0,
1652,Holiday Offer,Facebook Ads,2024/04/05,33129,1395,259.63,312.0,4663.51,4.21,0.19,22.37,17.96,AdX,,,Europe,42.0,2m 15s,42.0,NA
1653,Black Friday Deal,Unknown,2024-01-01,27550,3563,98.66,384.0,1765.04,12.93,0.03,10.78,17.89,AdX,Returning Customers,Unknown,,49.0,,49.0,Top
1654,Black Friday Deal,Gogle Adz,15-02-2024,7648,3769,250.3,348.0,2400.26,49.28,0.07,9.23,9.59,search_add,Returning Customers,Unknown,Europe,23.0,,56.0,Side
1655,Unknown_campaign,,,27069,3019,140.14,214.0,3909.61,11.15,0.05,7.09,27.9,,New Users,Unknown,Unknown,25.0,2m 15s,34.0,Bottom
1656,!!!,Unknown,15-02-2024,48117,3946,283.59,44.0,2347.75,8.2,0.07,1.12,8.28,search_add,Returning Customers,Desktop,India,27.0,N/A,53.0,Side
1657,Black Friday Deal,Unknown,2024/04/05,22339,4796,469.41,472.0,894.74,21.47,0.1,9.84,1.91,Video Ad,New Users,Deskotp,Unknown,48.0,2m 15s,47.0,Bottom
1658,Unknown_campaign,Unknown,"March 10, 2024",29573,1551,236.9,312.0,3476.77,5.24,0.15,20.12,14.68,Display Ad,,Desktop,Europe,46.0,,34.0,Side
1659,Summer Sale,FB ads,2024/04/05,24703,3375,307.95,156.0,726.63,13.66,0.09,4.62,2.36,,,Unknown,USA,23.0,3m 40s,51.0,Side
1660,Holiday Offer,,"March 10, 2024",36271,3871,117.4,174.0,4951.06,10.67,0.03,4.49,42.17,Search Ad,unkown_segment,,USA,28.0,N/A,35.0,
1661,,Google Ads,2024-01-01,18847,4130,128.73,51.0,3453.8,21.91,0.03,1.23,26.83,,Returning Customers,,India,37.0,N/A,46.0,
1662,Summer Sale,Google Ads,2024-01-01,16806,2830,322.9,86.0,2405.3,16.84,0.11,3.04,7.45,Search Ad,unkown_segment,Desktop,Europe,47.0,,42.0,NA
1663,Holiday Offer,google_ads,"March 10, 2024",35998,4709,344.52,398.0,659.85,13.08,0.07,8.45,1.92,Search Ad,,,Unknown,28.0,3m 40s,48.0,Top
1664,Summer Sale,Google Ads,2024-01-01,28252,2119,215.65,153.0,2038.65,7.5,0.1,7.22,9.45,Display Ad,Returning Customers,Deskotp,USA,29.0,N/A,51.0,Side
1665,Unknown_campaign,Unknown,15-02-2024,17003,4884,136.37,492.0,4715.23,28.72,0.03,10.07,34.58,,Returning Customers,Desktop,Europe,38.0,,39.0,Top
1666,Holiday Offer,Google Ads,,40366,1876,290.7,431.0,2290.71,4.65,0.15,22.97,7.88,Search Ad,New Users,Unknown,USA,41.0,,43.0,NA
1667,!!!,,"March 10, 2024",16095,316,312.54,309.0,4166.55,1.96,0.99,97.78,13.33,,New Users,Unknown,Unknown,33.0,3m 40s,31.0,
1668,,,15-02-2024,13146,2652,109.59,358.0,2764.91,20.17,0.04,13.5,25.23,Display Ad,Returning Customers,Desktop,Unknown,39.0,2m 15s,56.0,Top
1669,Black Friday Deal,,,29018,4952,138.22,202.0,2452.92,17.07,0.03,4.08,17.75,,New Users,Deskotp,,23.0,2m 15s,31.0,Side
1670,Holiday Offer,,2024-01-01,9553,2350,251.12,109.0,4737.58,24.6,0.11,4.64,18.87,Display Ad,New Users,Deskotp,Unknown,32.0,2m 15s,48.0,
1671,,Google Ads,15-02-2024,8402,1572,489.42,426.0,1692.95,18.71,0.31,27.1,3.46,Display Ad,Returning Customers,Deskotp,,42.0,,50.0,Top
1672,Holiday Offer,google_ads,"March 10, 2024",17646,796,431.67,145.0,2101.48,4.51,0.54,18.22,4.87,Video Ad,unkown_segment,Mobile,India,41.0,N/A,30.0,Bottom
1673,Black Friday Deal,Google Ads,2024-01-01,19784,2973,347.52,121.0,3766.93,15.03,0.12,4.07,10.84,AdX,,Mobile,India,32.0,N/A,58.0,Top
1674,Summer Sale,FB ads,2024/04/05,47040,2572,430.22,167.0,991.87,5.47,0.17,6.49,2.31,Display Ad,Returning Customers,Mobile,,23.0,3m 40s,46.0,Side
1675,Black Friday Deal,Unknown,"March 10, 2024",20348,191,372.1,364.0,1793.81,0.94,1.95,190.58,4.82,,unkown_segment,Desktop,India,39.0,2m 15s,35.0,
1676,,Facebook Ads,,32652,4596,236.83,215.0,1199.97,14.08,0.05,4.68,5.07,search_add,New Users,Desktop,Unknown,48.0,3m 40s,51.0,Side
1677,Holiday Offer,FB ads,2024/04/05,48290,4996,168.69,261.0,799.04,10.35,0.03,5.22,4.74,,Returning Customers,Deskotp,USA,30.0,N/A,51.0,
1678,Unknown_campaign,FB ads,2024/04/05,7547,4967,427.6,136.0,3809.75,65.81,0.09,2.74,8.91,Search Ad,Returning Customers,Unknown,,26.0,N/A,44.0,Bottom
1679,!!!,FB ads,2024/04/05,48155,4875,410.51,450.0,1805.76,10.12,0.08,9.23,4.4,search_add,,Mobile,Europe,23.0,3m 40s,40.0,Side
1680,Holiday Offer,google_ads,,44101,4126,171.12,79.0,3886.09,9.36,0.04,1.91,22.71,,,Desktop,,25.0,N/A,44.0,NA
1681,Unknown_campaign,Facebook Ads,,34830,659,363.96,260.0,3359.78,1.89,0.55,39.45,9.23,Video Ad,New Users,Deskotp,India,33.0,2m 15s,42.0,NA
1682,Unknown_campaign,Gogle Adz,,27963,2965,88.94,498.0,3579.2,10.6,0.03,16.8,40.24,AdX,New Users,Unknown,Unknown,37.0,N/A,44.0,
1683,,,2024/04/05,7219,425,206.61,420.0,2055.34,5.89,0.49,98.82,9.95,search_add,Returning Customers,Mobile,India,27.0,N/A,50.0,Bottom
1684,Summer Sale,,2024/04/05,35408,1983,132.3,387.0,1466.95,5.6,0.07,19.52,11.09,search_add,Returning Customers,Mobl,Unknown,47.0,N/A,55.0,NA
1685,,Gogle Adz,,14001,3807,465.53,460.0,3072.33,27.19,0.12,12.08,6.6,Display Ad,New Users,,Europe,42.0,N/A,51.0,Bottom
1686,Black Friday Deal,Gogle Adz,,18515,4247,448.73,139.0,893.28,22.94,0.11,3.27,1.99,Video Ad,,Desktop,Europe,29.0,3m 40s,33.0,Bottom
1687,Black Friday Deal,google_ads,,5639,2238,84.16,170.0,3977.95,39.69,0.04,7.6,47.27,,New Users,Desktop,USA,41.0,,53.0,Top
1688,Black Friday Deal,,2024/04/05,45454,3310,154.98,152.0,667.08,7.28,0.05,4.59,4.3,,New Users,Desktop,India,49.0,,31.0,Bottom
1689,Summer Sale,Google Ads,2024/04/05,25608,1020,492.71,235.0,3349.18,3.98,0.48,23.04,6.8,search_add,Returning Customers,Deskotp,Europe,41.0,N/A,58.0,NA
1690,Holiday Offer,google_ads,2024-01-01,20390,1158,103.29,14.0,3071.4,5.68,0.09,1.21,29.74,search_add,unkown_segment,,USA,25.0,3m 40s,54.0,NA
1691,Holiday Offer,google_ads,15-02-2024,11781,3929,134.02,244.0,1579.68,33.35,0.03,6.21,11.79,Display Ad,New Users,Mobile,USA,23.0,,32.0,
1692,!!!,Gogle Adz,2024-01-01,41233,968,409.6,353.0,1060.68,2.35,0.42,36.47,2.59,search_add,,Mobl,Unknown,20.0,N/A,39.0,Side
1693,Summer Sale,Unknown,15-02-2024,37802,3037,112.52,177.0,870.98,8.03,0.04,5.83,7.74,search_add,New Users,Unknown,Unknown,30.0,N/A,44.0,Side
1694,Summer Sale,FB ads,15-02-2024,21833,993,58.02,238.0,1526.88,4.55,0.06,23.97,26.32,,unkown_segment,Mobile,Europe,24.0,N/A,47.0,
1695,Summer Sale,FB ads,,8305,2300,357.16,467.0,4334.39,27.69,0.16,20.3,12.14,search_add,Returning Customers,Deskotp,Unknown,41.0,2m 15s,44.0,
1696,!!!,,2024/04/05,46170,2859,84.87,481.0,1355.71,6.19,0.03,16.82,15.97,Video Ad,unkown_segment,Deskotp,Europe,23.0,N/A,48.0,Bottom
1697,Summer Sale,Google Ads,,20732,1232,106.71,415.0,3950.89,5.94,0.09,33.69,37.02,AdX,,Desktop,USA,29.0,,38.0,Top
1698,Black Friday Deal,Unknown,,8408,4471,51.38,176.0,1788.59,53.18,0.01,3.94,34.81,Search Ad,,,Europe,28.0,2m 15s,38.0,Top
1699,!!!,FB ads,"March 10, 2024",41916,4617,472.08,52.0,3481.25,11.01,0.1,1.13,7.37,Video Ad,,Mobile,Europe,37.0,2m 15s,32.0,Side
1700,Unknown_campaign,google_ads,15-02-2024,14526,4605,322.62,45.0,819.11,31.7,0.07,0.98,2.54,Video Ad,Returning Customers,Mobile,Europe,26.0,N/A,45.0,NA
1701,Summer Sale,Gogle Adz,15-02-2024,5465,1082,323.55,342.0,4303.01,19.8,0.3,31.61,13.3,,unkown_segment,Deskotp,USA,21.0,3m 40s,53.0,Side
1702,!!!,Gogle Adz,2024-01-01,8420,952,179.97,370.0,4198.34,11.31,0.19,38.87,23.33,Video Ad,New Users,Unknown,Unknown,41.0,2m 15s,38.0,NA
1703,Summer Sale,,2024-01-01,45443,151,319.34,263.0,1176.32,0.33,2.11,174.17,3.68,,unkown_segment,Deskotp,USA,40.0,,53.0,Top
1704,Summer Sale,Gogle Adz,,9448,1687,93.66,87.0,2089.95,17.86,0.06,5.16,22.31,AdX,Returning Customers,,Unknown,23.0,3m 40s,59.0,Side
1705,Black Friday Deal,,"March 10, 2024",21101,4607,243.64,420.0,4272.95,21.83,0.05,9.12,17.54,search_add,unkown_segment,Desktop,India,42.0,2m 15s,53.0,Bottom
1706,Summer Sale,Gogle Adz,,5737,485,77.37,403.0,1117.76,8.45,0.16,83.09,14.45,Display Ad,New Users,Deskotp,India,49.0,3m 40s,31.0,
1707,Summer Sale,Unknown,,25730,1391,89.28,95.0,1664.01,5.41,0.06,6.83,18.64,AdX,unkown_segment,Desktop,Europe,34.0,,46.0,
1708,,,2024/04/05,44834,3446,482.45,315.0,4176.93,7.69,0.14,9.14,8.66,AdX,Returning Customers,Desktop,Unknown,29.0,,34.0,NA
1709,,Gogle Adz,,10644,1679,348.83,497.0,4871.06,15.77,0.21,29.6,13.96,AdX,Returning Customers,Unknown,USA,23.0,N/A,37.0,Side
1710,Black Friday Deal,google_ads,"March 10, 2024",33455,3355,471.55,99.0,4693.67,10.03,0.14,2.95,9.95,Search Ad,,Desktop,Unknown,21.0,3m 40s,51.0,NA
1711,Unknown_campaign,Facebook Ads,,15726,2045,220.05,192.0,1671.47,13.0,0.11,9.39,7.6,AdX,Returning Customers,Unknown,USA,42.0,3m 40s,31.0,Bottom
1712,Unknown_campaign,FB ads,2024/04/05,29530,597,287.37,395.0,3824.49,2.02,0.48,66.16,13.31,Display Ad,Returning Customers,,,43.0,N/A,50.0,Bottom
1713,Black Friday Deal,Google Ads,,13356,107,462.88,68.0,3923.37,0.8,4.33,63.55,8.48,search_add,New Users,,Europe,23.0,3m 40s,57.0,Side
1714,Holiday Offer,Google Ads,15-02-2024,47237,4121,252.17,379.0,3959.66,8.72,0.06,9.2,15.7,search_add,,Unknown,USA,20.0,N/A,31.0,Bottom
1715,!!!,Google Ads,2024/04/05,47255,4225,156.49,270.0,3783.0,8.94,0.04,6.39,24.17,Video Ad,,,USA,46.0,3m 40s,40.0,Top
1716,Black Friday Deal,Facebook Ads,"March 10, 2024",37451,4751,67.76,57.0,4390.47,12.69,0.01,1.2,64.79,search_add,New Users,,USA,24.0,2m 15s,39.0,NA
1717,Unknown_campaign,Unknown,15-02-2024,13092,2663,113.04,418.0,2778.96,20.34,0.04,15.7,24.58,search_add,,Unknown,USA,25.0,,38.0,
1718,!!!,Facebook Ads,"March 10, 2024",41103,3508,149.32,241.0,867.54,8.53,0.04,6.87,5.81,AdX,unkown_segment,Deskotp,Unknown,25.0,N/A,44.0,
1719,Unknown_campaign,Unknown,15-02-2024,43522,2711,119.25,237.0,2202.14,6.23,0.04,8.74,18.47,Display Ad,unkown_segment,Deskotp,Europe,46.0,N/A,43.0,Top
1720,!!!,google_ads,"March 10, 2024",47906,2764,143.59,61.0,3627.02,5.77,0.05,2.21,25.26,Search Ad,New Users,,Europe,45.0,N/A,51.0,Bottom
1721,Black Friday Deal,Gogle Adz,15-02-2024,46553,145,450.56,42.0,2429.52,0.31,3.11,28.97,5.39,Search Ad,,Deskotp,India,23.0,2m 15s,38.0,Side
1722,Unknown_campaign,google_ads,"March 10, 2024",42860,932,234.71,447.0,1238.12,2.17,0.25,47.96,5.28,search_add,Returning Customers,Unknown,,22.0,3m 40s,41.0,Top
1723,Summer Sale,Facebook Ads,15-02-2024,22891,4534,174.3,482.0,2332.04,19.81,0.04,10.63,13.38,AdX,New Users,Mobl,USA,43.0,,38.0,Top
1724,Black Friday Deal,Unknown,,47805,2631,389.88,271.0,2321.38,5.5,0.15,10.3,5.95,,Returning Customers,Mobl,India,37.0,N/A,40.0,Top
1725,Holiday Offer,Facebook Ads,2024-01-01,44156,4471,378.47,27.0,774.47,10.13,0.08,0.6,2.05,Search Ad,New Users,Mobl,Unknown,46.0,,46.0,Bottom
1726,Black Friday Deal,Facebook Ads,,41680,1925,210.14,90.0,2030.33,4.62,0.11,4.68,9.66,Video Ad,Returning Customers,Mobile,Europe,31.0,,41.0,Side
1727,Holiday Offer,Gogle Adz,15-02-2024,23093,2044,159.15,316.0,1499.86,8.85,0.08,15.46,9.42,,Returning Customers,,Unknown,40.0,,39.0,Side
1728,Black Friday Deal,,"March 10, 2024",8288,229,401.52,105.0,4396.17,2.76,1.75,45.85,10.95,,unkown_segment,Mobl,,44.0,3m 40s,35.0,Side
1729,Summer Sale,FB ads,"March 10, 2024",17530,2531,131.82,152.0,881.3,14.44,0.05,6.01,6.69,search_add,,Mobl,USA,48.0,2m 15s,35.0,Bottom
1730,,FB ads,2024-01-01,40077,3319,100.26,48.0,3349.36,8.28,0.03,1.45,33.41,Display Ad,,Desktop,,31.0,N/A,43.0,Bottom
1731,Unknown_campaign,Gogle Adz,2024/04/05,31521,2813,314.86,167.0,4056.93,8.92,0.11,5.94,12.88,Search Ad,,Mobl,,20.0,,49.0,NA
1732,Summer Sale,FB ads,2024/04/05,36176,4362,432.64,449.0,3731.56,12.06,0.1,10.29,8.63,AdX,Returning Customers,Unknown,Unknown,31.0,3m 40s,49.0,NA
1733,Unknown_campaign,Google Ads,15-02-2024,42998,3331,241.95,370.0,2202.02,7.75,0.07,11.11,9.1,AdX,unkown_segment,,Europe,41.0,N/A,47.0,Top
1734,Unknown_campaign,Facebook Ads,,8454,2131,468.56,242.0,569.92,25.21,0.22,11.36,1.22,,unkown_segment,Unknown,USA,28.0,,46.0,Bottom
1735,!!!,FB ads,15-02-2024,13500,4638,138.78,70.0,2952.03,34.36,0.03,1.51,21.27,Display Ad,Returning Customers,Deskotp,India,43.0,N/A,48.0,NA
1736,!!!,Unknown,,8699,1784,70.75,301.0,3289.01,20.51,0.04,16.87,46.49,Search Ad,New Users,Deskotp,USA,24.0,2m 15s,37.0,Bottom
1737,!!!,FB ads,2024-01-01,30461,4815,95.39,48.0,2502.29,15.81,0.02,1.0,26.23,AdX,,Deskotp,USA,37.0,2m 15s,32.0,NA
1738,!!!,,2024-01-01,24516,2342,305.05,294.0,2810.0,9.55,0.13,12.55,9.21,,unkown_segment,Desktop,Unknown,28.0,2m 15s,34.0,
1739,Unknown_campaign,Facebook Ads,"March 10, 2024",41387,1722,333.23,320.0,4052.24,4.16,0.19,18.58,12.16,,,Desktop,India,29.0,2m 15s,39.0,Top
1740,!!!,,15-02-2024,30132,922,191.11,476.0,1620.91,3.06,0.21,51.63,8.48,,unkown_segment,Mobile,USA,45.0,N/A,32.0,Top
1741,Unknown_campaign,Unknown,,37792,3341,162.48,108.0,3922.59,8.84,0.05,3.23,24.14,Search Ad,New Users,Mobl,Europe,38.0,N/A,52.0,
1742,!!!,,15-02-2024,13774,2471,200.02,210.0,4940.49,17.94,0.08,8.5,24.7,,Returning Customers,Mobile,Europe,41.0,N/A,32.0,NA
1743,Holiday Offer,Gogle Adz,15-02-2024,41825,1968,145.62,471.0,4765.0,4.71,0.07,23.93,32.72,Display Ad,New Users,,USA,44.0,N/A,52.0,NA
1744,Summer Sale,FB ads,15-02-2024,44397,3695,174.4,289.0,1319.56,8.32,0.05,7.82,7.57,Search Ad,Returning Customers,Mobile,USA,26.0,N/A,52.0,
1745,!!!,FB ads,,5852,1982,287.9,155.0,1539.42,33.87,0.15,7.82,5.35,search_add,New Users,Mobl,Europe,36.0,N/A,33.0,NA
1746,Holiday Offer,Gogle Adz,,28122,4598,436.2,71.0,2909.2,16.35,0.09,1.54,6.67,,,Desktop,Unknown,20.0,N/A,58.0,
1747,Summer Sale,Unknown,15-02-2024,26063,4545,413.48,370.0,913.49,17.44,0.09,8.14,2.21,Search Ad,Returning Customers,Unknown,India,44.0,2m 15s,35.0,Side
1748,!!!,Google Ads,"March 10, 2024",32236,2363,313.96,108.0,2269.31,7.33,0.13,4.57,7.23,Search Ad,,Deskotp,Europe,36.0,3m 40s,32.0,Top
1749,Holiday Offer,Google Ads,2024-01-01,23342,4095,153.98,237.0,657.21,17.54,0.04,5.79,4.27,Video Ad,New Users,Mobile,,21.0,3m 40s,50.0,Side
1750,,Facebook Ads,"March 10, 2024",38566,1173,251.45,158.0,4891.96,3.04,0.21,13.47,19.46,search_add,,Mobl,USA,21.0,3m 40s,53.0,Bottom
1751,!!!,,2024-01-01,7070,4309,142.86,371.0,2691.09,60.95,0.03,8.61,18.84,Display Ad,unkown_segment,Mobl,Europe,32.0,N/A,32.0,Side
1752,Summer Sale,Unknown,"March 10, 2024",5679,3857,355.2,176.0,2291.89,67.92,0.09,4.56,6.45,Display Ad,New Users,Desktop,Europe,31.0,N/A,38.0,Bottom
1753,Summer Sale,,15-02-2024,10730,1185,326.07,163.0,3462.79,11.04,0.28,13.76,10.62,AdX,New Users,Unknown,Europe,33.0,3m 40s,54.0,
1754,Black Friday Deal,Facebook Ads,2024-01-01,12063,1496,117.46,464.0,2354.38,12.4,0.08,31.02,20.04,AdX,,Unknown,Unknown,24.0,2m 15s,44.0,
1755,Holiday Offer,google_ads,15-02-2024,39834,3201,58.98,449.0,1568.35,8.04,0.02,14.03,26.59,Video Ad,,Desktop,Europe,33.0,N/A,59.0,Bottom
1756,Summer Sale,Unknown,15-02-2024,33997,1268,231.42,61.0,2461.55,3.73,0.18,4.81,10.64,Video Ad,New Users,Deskotp,USA,37.0,N/A,52.0,Side
1757,Black Friday Deal,Gogle Adz,2024/04/05,47825,4024,377.89,408.0,961.86,8.41,0.09,10.14,2.55,AdX,unkown_segment,Deskotp,Europe,21.0,N/A,50.0,Side
1758,,Google Ads,,8601,4977,360.92,306.0,1315.29,57.87,0.07,6.15,3.64,Video Ad,unkown_segment,Mobl,Europe,25.0,3m 40s,55.0,NA
1759,Summer Sale,Gogle Adz,2024-01-01,25987,2503,362.17,254.0,2627.06,9.63,0.14,10.15,7.25,search_add,New Users,Mobl,Europe,36.0,2m 15s,56.0,Side
1760,Unknown_campaign,,,27791,1291,485.42,19.0,1359.51,4.65,0.38,1.47,2.8,Display Ad,unkown_segment,Unknown,,40.0,2m 15s,59.0,Top
1761,Summer Sale,Facebook Ads,15-02-2024,16558,2396,315.12,293.0,2408.88,14.47,0.13,12.23,7.64,AdX,unkown_segment,Mobile,India,32.0,,44.0,Top
1762,,Unknown,2024/04/05,23437,4305,87.14,351.0,3610.62,18.37,0.02,8.15,41.43,Video Ad,New Users,Mobl,Unknown,49.0,N/A,50.0,Bottom
1763,!!!,Facebook Ads,"March 10, 2024",19934,3249,181.86,342.0,2659.25,16.3,0.06,10.53,14.62,Search Ad,New Users,Mobl,India,29.0,,52.0,
1764,Summer Sale,Facebook Ads,15-02-2024,12146,3753,256.69,321.0,4306.38,30.9,0.07,8.55,16.78,,unkown_segment,Mobl,India,38.0,N/A,52.0,
1765,Unknown_campaign,Gogle Adz,15-02-2024,45611,1595,375.6,290.0,1082.99,3.5,0.24,18.18,2.88,,,Unknown,India,27.0,,48.0,
1766,Summer Sale,google_ads,2024-01-01,13500,881,51.09,31.0,2409.23,6.53,0.06,3.52,47.16,AdX,Returning Customers,Desktop,Europe,49.0,2m 15s,41.0,
1767,,Google Ads,2024/04/05,24687,2699,359.74,78.0,3262.19,10.93,0.13,2.89,9.07,Video Ad,unkown_segment,Deskotp,,25.0,,44.0,Side
1768,Holiday Offer,google_ads,,18361,3270,402.99,20.0,2525.02,17.81,0.12,0.61,6.27,AdX,unkown_segment,Mobl,Europe,28.0,,35.0,
1769,Black Friday Deal,Google Ads,15-02-2024,40742,2290,133.31,467.0,2466.34,5.62,0.06,20.39,18.5,search_add,unkown_segment,Unknown,Unknown,22.0,2m 15s,53.0,
1770,Summer Sale,FB ads,2024-01-01,17846,4661,234.13,95.0,2957.89,26.12,0.05,2.04,12.63,search_add,New Users,Desktop,,35.0,3m 40s,44.0,NA
1771,Black Friday Deal,Google Ads,2024-01-01,25380,2411,80.96,24.0,1356.84,9.5,0.03,1.0,16.76,Display Ad,Returning Customers,Mobl,,34.0,3m 40s,33.0,NA
1772,Summer Sale,Gogle Adz,15-02-2024,12486,3064,247.97,135.0,2122.97,24.54,0.08,4.41,8.56,,unkown_segment,Unknown,India,40.0,,48.0,Top
1773,Unknown_campaign,,,22252,3952,311.62,45.0,3841.14,17.76,0.08,1.14,12.33,Display Ad,unkown_segment,,India,45.0,N/A,53.0,Side
1774,Black Friday Deal,Unknown,,6320,3880,136.41,329.0,4438.08,61.39,0.04,8.48,32.53,search_add,,Unknown,India,45.0,N/A,51.0,NA
1775,!!!,google_ads,15-02-2024,30968,527,182.15,188.0,1169.55,1.7,0.35,35.67,6.42,Display Ad,Returning Customers,Mobl,Unknown,48.0,2m 15s,34.0,Side
1776,,,,40874,4736,73.45,390.0,2526.96,11.59,0.02,8.23,34.4,Search Ad,Returning Customers,Unknown,India,23.0,2m 15s,33.0,
1777,Unknown_campaign,Google Ads,15-02-2024,24361,3697,352.41,385.0,4554.45,15.18,0.1,10.41,12.92,search_add,Returning Customers,Mobl,India,25.0,N/A,35.0,Side
1778,,FB ads,"March 10, 2024",43660,2282,82.41,162.0,576.61,5.23,0.04,7.1,7.0,search_add,,Unknown,Unknown,32.0,3m 40s,40.0,Top
1779,Unknown_campaign,,2024/04/05,25594,4482,54.96,93.0,3616.01,17.51,0.01,2.07,65.79,Display Ad,Returning Customers,Mobl,India,46.0,N/A,39.0,Bottom
1780,Summer Sale,Gogle Adz,15-02-2024,15137,2566,439.58,462.0,805.85,16.95,0.17,18.0,1.83,Search Ad,,Mobl,India,48.0,,54.0,Side
1781,Black Friday Deal,Gogle Adz,15-02-2024,25049,1988,274.09,63.0,3772.57,7.94,0.14,3.17,13.76,,unkown_segment,Desktop,India,33.0,,41.0,NA
1782,Black Friday Deal,google_ads,2024-01-01,25886,1164,151.16,232.0,1474.86,4.5,0.13,19.93,9.76,AdX,New Users,,India,47.0,2m 15s,40.0,Bottom
1783,Summer Sale,Google Ads,2024/04/05,10418,362,130.51,187.0,3852.21,3.47,0.36,51.66,29.52,,,Deskotp,India,26.0,N/A,39.0,Top
1784,!!!,Unknown,2024/04/05,10938,1592,320.95,431.0,2225.91,14.55,0.2,27.07,6.94,Search Ad,Returning Customers,,India,30.0,,42.0,Bottom
1785,Holiday Offer,Facebook Ads,15-02-2024,23723,857,458.88,160.0,3813.75,3.61,0.54,18.67,8.31,Display Ad,unkown_segment,Mobl,Unknown,35.0,N/A,32.0,Bottom
1786,Holiday Offer,FB ads,,8041,1006,271.44,386.0,2984.93,12.51,0.27,38.37,11.0,AdX,New Users,Deskotp,India,37.0,2m 15s,49.0,Bottom
1787,Summer Sale,FB ads,,44616,2949,213.85,302.0,4219.05,6.61,0.07,10.24,19.73,Video Ad,,Mobile,Unknown,37.0,N/A,57.0,Top
1788,Holiday Offer,FB ads,2024/04/05,21146,2695,206.38,68.0,2894.15,12.74,0.08,2.52,14.02,AdX,,Mobl,Europe,22.0,N/A,35.0,
1789,Unknown_campaign,Gogle Adz,,19955,4792,249.36,63.0,2255.86,24.01,0.05,1.31,9.05,,unkown_segment,,India,20.0,N/A,48.0,Bottom
1790,Unknown_campaign,Facebook Ads,"March 10, 2024",39987,332,429.66,307.0,3071.78,0.83,1.29,92.47,7.15,AdX,New Users,Desktop,USA,44.0,,30.0,NA
1791,Unknown_campaign,FB ads,"March 10, 2024",6357,2171,364.71,66.0,4753.46,34.15,0.17,3.04,13.03,,unkown_segment,Mobile,,42.0,,46.0,
